book_id,class_level,page_number,word_count,reasons,text_preview,decision,reviewer_notes
class7-english,7,14,157,unicode_replacement_character,"Unit one : Attention, Please 9 Work in pairs. Write a dialogue between a waiter and a customer ina restaurant, giving and taking orders for the following food items. When you finish writing, act out the dialogue. rice, fish curry, dal, vegetables, fresh juice, mineral water Lesson 7: At a Railway Station and answer the following questions. Listening text: 3 What is the announcement for? Where is t",,
class7-english,7,16,112,unicode_replacement_character,"Unit 2 : My Study Guide 11 Lesson 1: Find Your Word Read the dialogue. : Students, do you have a dictionary? : Yes miss. I have one. : [have one, too. : Do you know how to look up a word in a dictionary? : Not really. It often takes a long time to find the meaning of a word ina dictionary. : How about you, Ananda? : Same with me. I often get confused. So many words, so many because you haven’t lca",,
class7-english,7,17,743,unicode_replacement_character,"B noun, ymbtot the ‘bathwater to lose sth that you want at © noun b) (pi. B's, b's /bix/) 4 [C, U} the second letter the same time as you are trying to get rid of ath that you do not want—more at suxEP 0. of the English aly : ‘Butter’ begins with (0) B/'B’. (C. U) the 71H note in the Sod. lonty before noun] baby are a very srnall version of particular vegetables, or are picked when they are very a",,
class7-english,7,18,254,unicode_replacement_character,"Unit 2 : My Study Guide 13 Make a list of the letters/words in bold. Answer the following questions. What do you see at the top left corner of the dictionary page? What is the first letter and word in the left hand corner? Read the text about how the dictionary page has been written. The teacher asks the class, “Have you noticed that the words in bold are written one after another? OK. Do you find",,
class7-english,7,19,170,unicode_replacement_character,"14 ENGLISH FOR TODAY Rupa : She is! I also like her very much. And she is very organised. She knows how to make us work in groups and pairs. So we are never Ananda: By the way, I’ve another problem. Do you understand the ‘Table of Contents’ at the beginning of a book? Rupa : Hmmm...yes, I’ve learnt it from my elder can try to explain it to you if you like. Ananda: So,nice of you. I really need it.",,
class7-english,7,20,223,unicode_replacement_character,"Unit 2 : My Study Guide 15 How many subjects / topics do you see here? What do the numbers on the right-hand side mean? Who do you think the people whose names are written after the subyects or topics are? 4 What is each topic / subject called? read, and , books, are, topics of, book. only, which, is The text above is a table contents. It shows what subjects.......... there IN a , journal, magazin",,
class7-english,7,21,39,unicode_replacement_character,"What are Friends for? Learning Outcomes After we have studied this unit, we will be able to ask and answer questions « talk about familiar events © read and understand texts * write answers to questions « short compositions",,
class7-english,7,22,249,unicode_replacement_character,Unit Three :What are Friends for? 17 Lesson 1: Prize-giving Day at School Key words: eminent outstanding performance following questions. Whom can you see in the picture’? What are they doing? Read the text about a prize-giving Farabi is Flora’s best friend. They live in the same area. Also they both are in class 7. But they go to different schools. It is a school holiday. Flora has come to visit ,,
class7-english,7,23,187,unicode_replacement_character,18 ENGLISH FOR TODAY Match words with their meanings. Words Meanings visit + speak highly of something or somebody ceremony * extremely good eminent * go to see a person or place praise * put something in a place where you can see it easily outstanding + function displa: * people having lots of power and influence Ask and answer in pairs. Make questions and then choose answers from this table. Que,,
class7-english,7,24,197,unicode_replacement_character,"Unit Three :What are Friends for? 19 Lesson 2: Flora’s First Day at School (1) Keywords: recall add chat Next week Farabi comes to visit Flora in her house. They are having a chat. “Can you remember your first day at school, Flora?” Farabi asks. “Oh, yes, I can,” Flora says. “‘] can recall exactly what happened. Would you like to hear it?” love to,” says Farabi. “Please, tell me.” “Okay,” says Flo",,
class7-english,7,25,149,unicode_replacement_character,2 Flora is talking about her school. 3 Flora first went to school at the age of 6. 4 Her mother dressed her in her best clothes. 5 Flora walked to school. Flora is a student. She is class 7. She can remember her day at school even today. She to school in 2006. Her mother her to school. The school was a long way from their house. Flora walked to school her mother. Match the words with their meaning,,
class7-english,7,26,324,unicode_replacement_character,"Unit Three : What are Friends for? 21 Lesson 3: Flora’s First Day at School (2) Keywords : intelligent, stare, nervous Read the text to know more about Flora’s first day at school. Flora continues her story. ° It took us half an hour to reach the school. | saw many students on the school campus. Some were playing and some were talking to each other. | didn’t know anyone. So I was a little My mothe",,
class7-english,7,27,149,unicode_replacement_character,The Head Teacher was pleased with Flora because she (Flora) looked very innocent. had a sweet voice. could answer the Head Teacher’s questions. was very smart. Who took Flora to the class after admission? the Head Teacher Flora felt nervous in the class because it was a new place. the class teacher was very strict. she did not know any student in the class. the class did not welcome her. Make sent,,
class7-english,7,28,229,unicode_replacement_character,Unit Three : What are Friends for? 23 Lesson 4: A Sad Day for Farabi Keywords: ruffled insist What will you do if your parents do not want you to go on a picnic with your What will you do if you miss the picnic bus? Read about what happened to Farabi yesterday and answer the following Farabi was sitting with his head down. He looked sad. His hair was untidy and ruffled. It was clear he did not bru,,
class7-english,7,29,109,unicode_replacement_character,". His hair was ruffled. Here ‘ruffled’ means brushed and tidy. clear and smooth. not brushed or combed. Farabi didn’t want to talk to Flora because something sad happened to him. he stopped talking to his friend. he was unwell and sick. . “Please tell me what’s wrong,” Flora insisted. Here ‘insisted’ means . Your pain in the mind will be if you talk about it with your friend. « Which is the correc",,
class7-english,7,30,334,unicode_replacement_character,"Unit Three : What are Friends for? 25 Lesson 5: The Best Friend Keywords : slap oasis quicksand erase engrave Read what Flora said to Farabi and then read the story. “Don’t be sad, Farabi, and don’t think seriously about what your friend, Harun did. ... I know a story about friends. Listen.” Two friends were walking through a desert. After a while they had a quarrel, and one friend slapped the oth",,
class7-english,7,33,227,unicode_replacement_character,"She got GPA 4 in her She took a break of one year to get training to become a teacher. to take care of her daughter. to take a BA degree. Why did Shahana’s husband want her to work in an office? Because he thought teaching was not a job. teaching was less paid. people did not like teaching. write a short composition about it. Lesson 2: A Teacher(2) Keywords: company, vacant, status, respect, in-la",,
class7-english,7,35,264,unicode_replacement_character,"30 ENGLISH FOR TODAY A father is talking to his daughter about her aim in life. girl wants to be a pilot. father asks her why. The young replies that the job of a is challenging that she likes. likes the speed responsibilitics a pilot’s life. The father asks she is not afraid of plane . The daughter says, “An accident The father appreciates his daughter’s and wishes her good luck. F. Read the comp",,
class7-english,7,38,201,unicode_replacement_character,"Unit Four : People Who Make a Difference 33 the ineffectiveness of political establishments and grew increasingly frustrated with the status quo. The July Uprising of 2024 signals an urgent call for adaptation. Outdated methods can no longer meet the challenges of today’s world. To support Gen Z’s ambitions truly, we need concrete steps as political rhetoric has made them failed. Only with this co",,
class7-english,7,39,216,unicode_replacement_character,"Awareness or understanding of something, especially the state of one’s mind. e. The feeling of being upset or annoyed, especially Frustration because of an inability to change or achieve something. (Lost Generation, Gen Z, political, digital, connected) 1, The term “ "" refers to the generation affected by the aftermath of World War | and the Great Depression. is the first generation to grow up ent",,
class7-english,7,40,226,unicode_replacement_character,"Unit Four : People Who Make a Difference 35 “Mine to keep just for a little while, To teach him how to be gentle and kind, To train and direct his dear little mind, To help him live by every rule And get the best he can from school.” “Whose child is this?” I ask once more, Just as the little one entered the door. said the parent and the teacher as they smiled, And cach took the hand of the little ",,
class7-english,7,41,193,unicode_replacement_character,"Lesson 5: Fixed Price Shop Keywords: bargain, haggle, offer, agree on Look at the shop and answer these questions. What kinds of things do you find in the shop? What are the students doing? Who is the shopkeeper? Read the text and answer the following questions. Ms Shahana Huda is talking to the students about a new kind of shop. Shahana ~- You can buy any stationery items here, like pens, pencils",,
class7-english,7,42,323,unicode_replacement_character,"Unit Four : People Who Make a Difference 37 shopkeeper says, “No, I can’t sell it for 200 taka.” Then you offer 225 taka and he may still say, “No, it’ll be a loss for me.” This process of asking for and offering more and less money is called ‘bargaining’ or ‘haggling’. lt goes on until you both (buyer and seller) agree on a price, say 250 taka in this case. This price is acceptable to both of you",,
class7-english,7,43,282,unicode_replacement_character,"38 ENGLISH FOR TODAY Students : Wrong thing. Then your conscience will tell you, “This is a wrong thing. You must not do it.” If you steal or do a bad thing, your conscience will prick you and trouble you. And you will never have your peace of mind. So, to be a good and happy person, you should have a clear conscience. Tick the best answers to the following multiple choice questions. “The students",,
class7-english,7,44,154,unicode_replacement_character,"Unit Four : People Who Make a Difference 39 Lesson 7: The Homemaker (1) Where do you think the family lives? Ask and answer the question in pairs: What do you see in picture 1 / 2/ Read about the family. Mrs Nazma and Mr Joynul Ali live in a small village with their daughters, Mitu aged 7 and Nitu aged 5. Joynul is a carpenter. He is hired by the villagers to make chairs, tables, pira (low stool) ",,
class7-english,7,45,221,unicode_replacement_character,Make two lists of what Nazma and Joynul do in the table below. List A (Nazma) List B (Joynul) © cooks makes stools e washes clothes Continue ..... Continue ...... Match the phrases/words with their meanings. Phrases / Words Meanings live from hand to mouth all the letters in a language a person who does not know how to read rain or shine and write spend all the moncy you carn on basic alphabet nee,,
class7-english,7,46,291,unicode_replacement_character,"Unit Four : People Who Make a Difference “What do you do the whole day at home? 1 work and earn money to run the family. You can’t even coo! my meals in time “I don’t carn money, but | also run the family. I do all the work at home - cooking, cleaning, washing, hus! king, taking care of the children- everything?’ said you work for money but my work in the home can make the family together and make",,
class7-english,7,47,332,unicode_replacement_character,42 ENGLISH FOR TODAY What do you think Joynul should do from now? work harder to earn more money. not waste any time doing housework. help Nazma with her work when he can. Why does Joynul finally look at Nazma with deep admiration and gratitude? he is not sorry for what he has done to Nazma. he has understood the value of sharing work in the family. Nazma is willing to do all the housework in the ,,
class7-english,7,48,89,unicode_replacement_character,"Unit Four : People Who Make a Difference 43 I’m coming to see your Morality Shop with a friend of mine next weekend. See you then. Give my regards to Aunt and Uncle. B.- Imagine you are Hridoy. Write a reply to Riah’s letter. Lesson 10: A Friend of the Poor A- you ever visited any hospital or healthcare centre? If yes, fill in the circles for a healthcare centre. One is done for you. B.- Listen to",,
class7-english,7,49,128,unicode_replacement_character,Dr Mahmud Hasan was born in Mymensingh town. What did Mr Hasan do during the Liberation War? He took part in the battle. He worked for the government. He set up a hospital. The sufferings of the poor people made him work in a Red Crescent Hospital. changed his mind for working for the poor. made him join the Liberation War. Dr Hasan went to his village before he gave up his job. after he gave up h,,
class7-english,7,50,185,unicode_replacement_character,Unit Four : People Who Make a Difference 45 Lesson 11: Waiting for a Torch Bearer Keywords: poverty torch responsibility talking about. ATV reporter is interviewing Dr Mahmud Hasan about his dream. Read the interview. Why have you chosen this village for your work? The people of my village do not get proper healthcare support because of poverty. I have chosen the village to give them a little heal,,
class7-english,7,51,221,unicode_replacement_character,"Ask and answer the questions, Is the healthcare support free to all? Why is the doctor waiting for a torch bearer? Who will be in charge of the centre? 4 Do you think the money he gets from the patients is enough to run the centre’? Why do you think so? use a word more than once. give, choose, do, is, get, help I want to the poor people. I will it to healthcare support to the poor. They do not tre",,
class7-english,7,52,320,unicode_replacement_character,Unit Four : People Who Make a Difference 47 Q Can you guess why they talk about all these things? Every afternoon the man in the bed by the window would sit up and talk to his roommate about all the things he could see outside the window. The man on the other bed eagerly waited for this speaking and listening time. His friend’s vivid descriptions of passing things seen through the window inspired ,,
class7-english,7,54,194,unicode_replacement_character,"Unit Five : Great women to remember 49 Lesson 1: Begum Rokeya (1) Who is the woman? What do you know about her? Read about Begum Rokeya. Begum Rokeya (1880-1932) was a famous writer and a social worker. She lived in undivided Bengal in the early 20"" century. She believed that women should have the same rights and opportunities as men have in the society. So she fought for their cause throughout he",,
class7-english,7,55,104,unicode_replacement_character,Shakhawat Hossain’s working place was Bhagalpur is a district in occupation born in married in family language Answer these questions. What was Begum Rokeya’s belief? What did she fight for? What kind of family did she come from? Why did many upper-class Muslims learn Arabic and Persian at Why did Rokeya learn Bangla? Lesson 2: Begum Rokeya (2) Read these questions first. Then listen to the teache,,
class7-english,7,56,191,unicode_replacement_character,"Unit Five : Great women to remember 2, Begum Rokeya set up a girls’ high school in ¢. Pairabandh. Begum Rokeya set up this school in memory of her 4, There was a dispute in her husband’s family. Here ‘dispute’ means that the members were of the same opinion. had different opinions. ec. did not like each other. 5, Sakhawat Hossain Memorial Girls’ school is a private school. a government school. ¢. ",,
class7-english,7,58,139,unicode_replacement_character,"Unit Five : Great women to remember True or False? If false, give the correct answer. Helen always helped the suffering people. She came from a rich family. Anne Sullivan was a good teacher of Helen Keller. She died young. Sullivan was taught by Helen. E, Answer the questions. 1 What did the Director do for Helen? How did Helen increase her reading skills at Radcliffe College? 3 What is Helen famo",,
class7-english,7,61,188,unicode_replacement_character,Lesson 1: A Day in Zishan’s Life Read about Zishan’s daily routine. 6:30 am : wake up 7:00 am : breakfast 4:00 pm—S.00 pm snack and free time 5.00 pm—6.00 pm study with maths / science teacher 6:15 pm—7:15 pm study with English / Social Science teacher 7:30 pm—8:30 pm homework 8:30 pm : supper 10:30 pm : go to bed On Fridays Zishan does not go to school. But he studies for one hour with his teache,,
class7-english,7,62,184,unicode_replacement_character,"Unit Six : Leisure 57 Lesson 2: Leisure Keywords: stare, streams Read aloud and recite the poem. What is this life if, full of care, We have no time to stand and stare. No time to stand beneath the boughs, And stare as long as sheep or cows. No time to see, when woods we pass, Where squirrels hide their nuts in grass. No time to see, in broad day light, Streams full of stars, like skies at night. ",,
class7-english,7,63,176,unicode_replacement_character,"58 ENGLISH FOR TODAY Lesson 3: What are They Doing? Keywords : glued to, upload, download, messages A- Work in groups. Look at the pictures and talk about what the boys and girls are doing. Nowread the paragraphs and match them with the pictures. 1, Young children play this game on the ground. The ground is marked by a set of joined squares. Each child throws a stone into a square, then hops (jump",,
class7-english,7,64,184,unicode_replacement_character,Unit Six : Leisure 59 Which activities mainly take place in cities and which activities mainly take place in villages? Also say which activity or activities can take place both in cities and villages. free-time or leisure activities and which are not? Why are they so? © studying for exams e listening to music ¢ visiting relatives on weekends ¢ attending music lessons reading story books ® going to,,
class7-english,7,65,112,unicode_replacement_character,"2, Julie is Zishan’s sister. Zishan and Julie have finished their exam. second terminal Zishan and Julie chat online. This means they talk to their on the internet. on the telephone. inthe classroom. 5, Zishan and Julie are getting bored. The underlined words mean making friends. becoming angry feeling tired. Zishan and Julie are getting bored because they are staying in the house. they are stayin",,
class7-english,7,66,212,unicode_replacement_character,"Unit Six : Leisure 61 Lesson 5: Travelling by Train (2) Keywords : departure, empty, printout Ask and answer this question: Have you ever looked through the window from a running train? If you have, what did you see? Read about a train journey. Zishan, Julie and their parents Mr and Mrs Arif Khan got into a 1* class compartment at Kamalapur Railway Station. It was the Dewanganj- bound Tista Expres",,
class7-english,7,68,254,unicode_replacement_character,"Unit Six : Leisure 63 Make a list of things that you can see passing quickly by a running train. Make a list of the words and phrases that tell us about how fast the train is running, Examples: faster than fairies, charging along etc. E. Listen and read the first two lines with stress. Faster than fairies, faster than witches, Bridges and houses, hedges and ditches; F. How fast can you say? The ra",,
class7-english,7,69,195,unicode_replacement_character,"“What sports do you take part in, Zishan?” asked Jahid. Zishan could not answer. There was no playground in his school and around his house. Shima also told them how she won the first prize for 100 metre sprint in her school annual sports. She sang a heart touching Bhawaiya song. Everybody clapped their hand in delight. Julie’s aunt Mrs Jahanara Khan told some funny jokes that made them laugh thei",,
class7-english,7,70,154,unicode_replacement_character,"Unit Six : Leisure 65 school and home. Also write who helps you with these activities. If you cannot do any of these activities, write why. Lesson 8: The Selfish Giant (1) Keywords: selfish, giant, gruff, trespasser Who do you think these people are? Where do you think they are? Can you guess what they are doing? Read the story silently. The family gathering in the yard carried on with laughter an",,
class7-english,7,71,179,unicode_replacement_character,"with sweet fruit. The birds sat on the trees and sang so sweetly that the children used to stop their games in order to listen to them. 'How happy we are here!’ they cried to each other. One day the Giant came back. He had been to visit his friend in a distant land and had stayed with him for seven years. When he arrived, he saw the children playing in his garden. ""What are you doing here? cried t",,
class7-english,7,72,207,unicode_replacement_character,Unit Six : Leisure 67 Lesson 9: The Selfish Giant (2) Keyword : castle Continue reading the story. The children had now nowhere to play. There were no gardens around and the roads were busy and crowded. After school they used to go round the high wall and talk about the beautiful > garden inside. “How happy we were there!” they said to one another. Q. 1. What do you think the children would do now,,
class7-english,7,73,240,unicode_replacement_character,"68 ENGLISH FOR TODAY Lesson 10: The Selfish Giant (3) Keywords : perfume, sight, twitter Continue reading the story. One morning, while the Giant was lying awake on bed, he heard some lovely music. It was so sweet to his ears that he thought it must be the King’s musicians passing by. But in fact, it was only a little bird singing outside his window. Then the north wind stopped and a delicious per",,
class7-english,7,74,93,unicode_replacement_character,Unit Six : Leisure 69 Match the words with their meanings. Words Meanings awake (a) sweet smell perfume (b) sing in a delightful voice sight (c) not sleeping twitter (d) things / objects that you see in groups or pairs and answer these questions. Why was the little bird singing outside the window of the Giant’s What happened to the garden when the spring came at last? Why did one comer of the gard,,
class7-english,7,75,281,unicode_replacement_character,"Continue reading the story. The giant felt sorry as he looked out. “How selfish | have been!” he said to himself. “Now I know why the spring would not come here.” So, he quickly went out into the garden. But when the children saw him they were so frightened that they all ran away, and the garden had the look of winter again. Only the little boy did not run. For, his eyes were so full of tears that",,
class7-english,7,76,147,unicode_replacement_character,"Unit Six : Leisure 71 smile, open, see, stretch out (2), surprise, understand, meet Yesterday, 1 ... . a really tall man in our office lift. He was almost seven feet tall— the tallest man I had ever seen. I was to see such a tall man, and didn’t say anything to him, but he looked at me and politely. Then he his hands and said hello. I also mine, and we shook hands. When the doors of the lift he go",,
class7-english,7,78,138,unicode_replacement_character,"Unit Seven : Games and Sports 73 Lesson 1: Tales of Two Players (1) Keywords : striker, coach, school compound, talk show, quiz the text. Write the day below each picture. Every Thursday afternoon Ashish Biswash plays football. He is a striker. He plays for the local Friends Club. Do you want to know what else he does on other days? This is what Ashish says: “Friday and Saturday are my weekends. O",,
class7-english,7,79,179,unicode_replacement_character,"From Sunday to Thursday I go to the club at 7 o’clock in the morning. It’s the time for our regular practice. So,I have to get up by 6 o’clock. Usually on Monday the team doctor sees all the players. On Tuesday our coach shows us videos of important matches. We learn a lot from them. On Thursdays when we practise, our team manager watches our performance and keeps a record of that. Then he selects",,
class7-english,7,80,125,unicode_replacement_character,Unit Seven : Games and Sports 75 Look at the chart. Listen to the teacher/ audio again and write the time foreach activity in the chart. Listening text: 8 get dressed for school have some light food G. Arun do these things? Complete the sentences. He gets up at 6 o’clock. He doesn’t practise on Fridays. .at four o’clock. (get up) .... to school by bus. (go) in the morning. (jog) He to be a nationa,,
class7-english,7,81,225,unicode_replacement_character,"76 ENGLISH FOR TODAY Lesson 2: Tales of two players (2) Keywords : practise, weight lifter, opportunity, school compound, Read the text below aloud. Ashish and Arun are two players. | have known them for a long time. They are both very close to my family. Ashish is from a village. Arun lives in a small town. Ashish plays football. He doesn’t play tennis. Arun practises cricket but he loves athleti",,
class7-english,7,82,225,unicode_replacement_character,"Unit Seven : Games and Sports 77 : Do you practise on Fridays and Saturdays? : No, I don’t. That’s my What on Fridays? (do) : 1 go to my village home. aNyONne there now? (live) : Yes, my mum lives there. She waits for me. What she do there? (do) : She is a social worker. : practice everyday? (start) : [ start practising at 7 from Sunday to Thursday. How your free time? (spend) : 1 play kabadi, go ",,
class7-english,7,83,148,unicode_replacement_character,What is the first thing you do when you get back home? How long do you watch television each day? your favourite programme? How often do you go out with your friends? Where do you go? What do you do together? What time do you go to bed? What is your dream for the future? H. Work in pairs. Ask and answer the above questions. Keep a record of your partner’s answers and write a paragraph about him or,,
class7-english,7,84,170,unicode_replacement_character,Unit Seven : Games and Sports 79 Do men and women in our country enjoy any of these games or sports? Do you enjoy any of these or other games and sports? Which one/s? Which of the above sports are commonly practised by women in your locality? Which ones are practised by men? Work in pairs. Which of these activities are popular with the following age groups? Tick the activities. Then compare with y,,
class7-english,7,85,126,unicode_replacement_character,"80 ENGLISH FOR TODAY Lesson 4: Sports Personalities Keywords : stout, attractive boring, energetic, manly, entertaining | interesting smashing, successful, sober, dependable, unattractive, slim, smart A- Look at the pictures. Who are they? What are these people famous for? stout, attractive, energetic, strong, young, middle-aged, old, manly, entertaining, interesting, smashing, successful, great, ",,
class7-english,7,86,294,unicode_replacement_character,"Unit Seven : Games and Sports 81 In 1999 the International Olympic Committee (IOC) named Pelé the ""Athlete of the Century”. In his career he scored more than 1200 goals. Thus he has become the top scorer of all time. In his own country, Brazil, Pelé is a national hero. People call him ""The King of Football"", ""The King Pelé” or simply ""The King"". He is the all-time leading scorer of the Brazilian n",,
class7-english,7,89,160,unicode_replacement_character,Find the meanings of the underlined words and phrases from the article using a dictionary or the internet. Match the words/phrases in the left column with their meanings in the right column. maul a. to change or improve something scored a brace b. the beginning ruthless c. a goal that levels the score inception d. lack or shortage undone e. a final blow bullying f. to hurt badly injury time g. eff,,
class7-english,7,90,269,unicode_replacement_character,"Unit Seven : Games and Sports 85 Read and listen to the teacher/ audio. As you listen, fill in the gaps in the text with the right words. Listening text: 9 Financial Express VOL 2020 NO 311DA 1589 | Dhaka, Wednesday February 3 2010. Bangladeshi shooters clinched both the ANd gold medals in the women's 10-metre Air Rifle of the 11th South Asian Games on the opening day of the Complex in Gulshan Tue",,
class7-english,7,92,306,unicode_replacement_character,"Unit Fight : Likes and Dislikes 87 Lesson 1: I Like Folk Songs Keywords : chess photography, fish cutlet, classical music, folk song, pop music, adore (v), bloom {(v) Play this game in pairs. Take turns asking and answering questions. Ask and answer as many questions as you can in five minutes to find similarities between your and your partner’s likes. For each similar liking your pair will get on",,
class7-english,7,93,264,unicode_replacement_character,"88 ENGLISH FOR TODAY Now read about Kobita, a class 7 student of Sundarpur village. What does she say about her likes/dislikes? Hello, I am Kobita. ] am aclass 7 student of Sundarpur High School. I like listening to music in my free time. I like folk songs but 1 don’t understand classical music much. However, my father likes classical music very much, but he doesn’t like pop music. He never watche",,
class7-english,7,94,229,unicode_replacement_character,"Unit Eight : Likes and Dislikes 89 Lesson 2: Kobita’s Village Key words: vocational, theatre, stage (v), children’s classics perform (v), borrow (v), frequent load shedding, delicious, bitter gourd Make questions from the table. Then ask and answer them in pairs. Find how many of you like/dislike each of these five things. watching cricket on TV? reading ghost stories? Do you like eating pineapple",,
class7-english,7,95,78,unicode_replacement_character,"90 ENGLISH FOR TODAY at the food that Kobita usually eats at home. In pairs match the names of the food items given below with the pictures. bitter gourd fish fry chapatti singara egg fry mashed potato Now, discuss which of the foods above you like or dislike. Follow the example below: A: Do you like French fries? Yes, I do. They’re delicious. A: Do you like dried fish? B: No, I don’t. I can’t sta",,
class7-english,7,96,332,unicode_replacement_character,"Unit Eight : Likes and Dislikes 91 Lesson 3: Paul Visits Sundarpur Keywords : volunteer, arsenic poisoning, green coconut In pairs, tell your partner the names of four things- one thing you like, one thing you dislike, one thing you love and one thing you hate. But don’t tell him/her which ones you like, dislike, love and hate. Your partner guesses which one you like/dislike/love/hate. Follow the ",,
class7-english,7,98,349,unicode_replacement_character,"Unit Eight : Likes and Dislikes 93 Paul went to meet Kobita and her family the next day. He was in his blue trousers anda grey T-shirt. Kobita’s mother, Ms Shahana was a shy woman and she was reluctant to come in front of Paul. But Paul greeted her warmly in his newly learnt Bangla, “Kemon achen?”. Ms Shahana loved hearing a foreigner speak in Bangla. She welcomed Paul to her house. Kobita started",,
class7-english,7,100,150,unicode_replacement_character,"Unit Eight : Likes and Dislikes doesn’t appropriately under each member of Paul’s family. Two are done for you. Thing/activity Paul Sister making sandwiches watching animals sitting idly on grass watching others pla’ watching animals Now write sentences using the table about people in Paul’s family and your family. The first two are done for you. 1, Paul likes watching animals. I like watching ani",,
class7-english,7,104,282,unicode_replacement_character,"Unit Nine : Climate Change 99 Lesson 1: Planet Earth in Crisis Keywords : uncomfortable, idle , all day long , climate , shift (v) , temperature , climb (v), survive (v) Read the text and the conversation. Samina is in class 7 and Arif in class 6, They both felt very uncomfortable the other day. It was just the beginning of March and the day was very hot. In the small town of Sherpur, summer had c",,
class7-english,7,105,153,unicode_replacement_character,"Anwar lam going to give you a booklet now. Please read it and you’ll know more about climate change. Samina & Arif :Thank you, Uncle. We will certainly read it. Choose the right answer. 1 Which one of these is an example of climate change? a hot summer day 2 What does ‘climbing’ mean in the statement “temperatures are being in crisis If things go on like this... In this sentence ‘go on’ means to c",,
class7-english,7,106,66,unicode_replacement_character,Unit Nine : Climate Change 101 Drought in north Bengal Wildlife at risk of extinction Stronger cyclone and tornados Rising sea-level at Cox’s Bazar Flooding of rivers in monsoon Higher temperature _ Discuss this question in pairs. Which of the above dangers are you afraid of the most? Why? E. Make a list of two other dangers of climate change that might occur in your locality.,,
class7-english,7,107,227,unicode_replacement_character,"102 ENGLISH FOR TODAY Lesson 2: What Happens in Bangladesh? Keywords: prolonged, adverse, waterlogging, landslide, spell , crop, salinity, coastal, deforestation Samina and Arif are very upset to read about the effects of climate change. They are more curious to know what will happen in Bangladesh. Read the following text to know about this. Bangladesh is already experiencing the adverse impacts o",,
class7-english,7,109,65,unicode_replacement_character,"In small groups discuss these questions. Which animals in Bangladesh are in danger of extinction? What do you think we should do to protect these animals? What problems do you think deforestation can cause in Bangladesh? Write five slogans to make people aware of the problems of climate change. Two are done for you. 1, Good environment is good health Air pollution causes health hazards.",,
class7-english,7,110,295,unicode_replacement_character,"Unit Nine : Climate Change 105 Lesson 3: What Can We Do? Keywords : lifestyle, air-conditioning , dairy products, tackle keep off (v), rechargeable Samina and Arif now read about the things they can do to help stop global warming. Read the passage to know about what we can do. It is easy to understand now that the global warming and climate change are caused by humans on earth. If we make least us",,
class7-english,7,113,308,unicode_replacement_character,Sample Question Subject: English 1st Paper [Marks for individual items are mentioned next to the test items] Part A - Reading (Marks: 70} Read the text and answer the questions | & 2 en Keller was a great humanitarian . She cared deeply for the sick. Injured and disabled people. The disabled people have physical or mental problems that limit their activities or senses. Helen devoted her life to he,,
class7-english,7,114,122,unicode_replacement_character,"Sample Question 109 Cotton plantation (c) Which school did Helen Keller attend in 1890? Perkins School for the Blind Wright Humason School Horace Mann School for the Deaf Radcliffe College (d) How did Helen Keller’s parents find out about the Perkins School for the Froma relative li, through a doctor through a newspaper from her father hearing about it (e) How did Helen Keller learn to read after ",,
class7-english,7,115,278,unicode_replacement_character,110 ENGLISH FOR TODAY Write short answers to the following questions: 5x2=10 (a) How did Helen Keller’s father learn about Perkins School for the Where did Helen Keller begin her formal education? (c) What was the turning point in Helen Keller's life that affected her (d) Describe how Anne Sullivan became involved in Helen Keller’s life. (c} Was Helen Keller’s decision to pursuc education a turnin,,
class7-english,7,116,239,unicode_replacement_character,"Sample Question lil Read the text and answer the questions 5, 6 & 7 On May 29, 1953, Sir Edmund Hillary from New Zealand and Tenzing Norgay, a Sherpa climber from Nepal, became the first to successfully reach the summit of Mount Everest, the world's highest peak at 8,848 meters (29,029 feet). Their historic climb was part of a British expedition led by John Hunt. The journey to the top of Everest ",,
class7-english,7,118,268,unicode_replacement_character,"Sample Question 113 Answer any five of the following questions from the poems in your textbook. 2x5=10 (a) Who are the two people claiming responsibility for the child in the poem ""Whose Child is This?""? (b) What does the poem ""Whose Child is This?” suggest about the responsi- bilities of parents and teachers? (c) What are some of the things the poct sees while traveling on the train in the poem """,,
class7-english,7,120,375,unicode_replacement_character,Sample Question 115 (ativ) Greenhouse gas contributes to global warming. (b+i) Due to human activities the average temperature of the Earth is increas- (c+v) The result of rising global temperatures causes sea levels to rise. (d+iii) Due to environmental changes the variety of plant and animal species is ... decreasing. . . (ctii) To reduce’ global warming and protect the cnvironment some steps sh,,
class7-english,7,121,389,unicode_replacement_character,"116 ENGLISH FOR TODAY Patriotism is the love and devotion for one’s country. It inspires individuals to work for the betterment of their nation and uphold its values. A true patriot respects the country’s history, culture, and traditions while striving to contribute to its progress. Patriotism is not just about celebrating national holidays or waving flags; it is about taking responsi- bility for ",,
class8-english,8,1,7,very_short_page,"Us: National Curriculum and Textbook Board, Bangladesh",,
class8-english,8,3,69,possible_front_matter,"69-70, Motijheel Commercial Area, Dhaka [All rights reserved by the Publisher] First edition written and edited by M S Hoque, Yasmin Banu Surajit Roy Majumder, Md Abdur Razzaque Naina Shahzadi, Nargis Akhter Banu First Publication September. 2012 Revised Editon : September, 2014 Revised Editon : November, 2020 Revised Editon : October, 2024 Revised Editon : October, 2025 For Free Distribution by t",,
